trade_id,timestamp,exchange,symbol,side,quantity,price_usd,fee_usd
H-01177,2025-08-13T04:35:29Z,Binance,CKB,BUY,247300.48,0.00612934,1.52
H-01178,2025-08-13T18:07:13Z,Coinbase,ETH,BUY,0.196789,3186.42,0.63
H-01179,2025-08-13T21:35:39Z,Coinbase,ETH,BUY,0.683084,3277.00,2.24
H-01180,2025-08-14T22:28:14Z,Binance,SOL,BUY,2.5432,183.107,0.47
H-01181,2025-08-16T06:14:42Z,Coinbase,SOL,BUY,5.4988,177.530,0.98
H-01182,2025-08-17T17:58:13Z,Coinbase,DOGE,BUY,5296.49,0.217378,1.15
H-01183,2025-08-19T08:07:25Z,Binance,SOL,SELL,1.7443,197.444,0.34
H-01184,2025-08-19T20:43:57Z,Binance,SOL,BUY,4.1529,202.780,0.84
H-01185,2025-08-20T01:19:15Z,Binance,SOL,SELL,10.4506,204.171,2.13
H-01186,2025-08-20T02:47:03Z,Coinbase,SOL,BUY,5.6139,164.540,0.92
H-01187,2025-08-22T08:10:51Z,Coinbase,SOL,SELL,2.5717,164.464,0.42
H-01188,2025-08-22T13:55:27Z,Binance,BTC,SELL,0.02345117,104820.23,2.46
H-01189,2025-08-24T02:18:35Z,Coinbase,CKB,BUY,380033.81,0.00651204,2.47
H-01190,2025-08-24T18:03:29Z,Coinbase,ETH,BUY,0.593630,3218.29,1.91
H-01191,2025-08-25T00:59:33Z,Coinbase,CKB,BUY,59320.85,0.00593060,0.35
H-01192,2025-08-26T01:11:13Z,Coinbase,CKB,BUY,212218.11,0.00568959,1.21
H-01193,2025-08-27T03:19:38Z,Binance,ETH,BUY,0.125699,3592.81,0.45
H-01194,2025-08-27T03:21:46Z,Coinbase,CKB,SELL,754477.59,0.00681805,5.14
H-01195,2025-08-27T03:29:41Z,Binance,DOGE,BUY,7707.69,0.198418,1.53
H-01196,2025-08-29T02:00:17Z,Coinbase,ETH,SELL,1.673197,3150.55,5.27
H-01197,2025-08-29T08:35:59Z,Binance,CKB,BUY,187619.67,0.00569234,1.07
H-01198,2025-08-31T08:02:35Z,Coinbase,CKB,BUY,269598.25,0.00552066,1.49
H-01199,2025-09-01T01:46:54Z,Binance,BTC,SELL,0.00702238,87972.88,0.62
H-01200,2025-09-01T05:34:36Z,Binance,ETH,SELL,0.612446,3205.19,1.96
H-01201,2025-09-01T23:02:19Z,Binance,CKB,SELL,429528.94,0.00543060,2.33
H-01202,2025-09-02T05:32:04Z,Coinbase,BTC,BUY,0.01305568,86802.92,1.13
H-01203,2025-09-04T02:01:46Z,Coinbase,ETH,BUY,0.201813,3138.25,0.63
H-01204,2025-09-05T06:09:40Z,Coinbase,ETH,BUY,0.647015,3642.90,2.36
H-01205,2025-09-05T10:49:24Z,Coinbase,SOL,BUY,14.8752,166.657,2.48
H-01206,2025-09-08T18:39:55Z,Coinbase,DOGE,BUY,5958.48,0.232570,1.39
H-01207,2025-09-09T22:32:31Z,Coinbase,CKB,SELL,546455.96,0.00622540,3.40
H-01208,2025-09-10T12:58:37Z,Coinbase,SOL,BUY,11.7358,177.666,2.09
H-01209,2025-09-11T06:34:00Z,Coinbase,ETH,BUY,0.499531,3206.37,1.60
H-01210,2025-09-11T07:17:30Z,Binance,ETH,BUY,0.099637,3758.71,0.37
H-01211,2025-09-11T11:15:28Z,Coinbase,ETH,BUY,0.131662,3958.18,0.52
H-01212,2025-09-12T02:43:38Z,Binance,BTC,SELL,0.01401996,104165.99,1.46
H-01213,2025-09-12T04:02:41Z,Coinbase,SOL,BUY,2.4751,160.510,0.40
H-01214,2025-09-12T16:45:37Z,Coinbase,CKB,BUY,119715.64,0.00621474,0.74
H-01215,2025-09-13T08:54:28Z,Coinbase,BTC,BUY,0.02076794,85807.31,1.78
H-01216,2025-09-13T21:14:53Z,Binance,SOL,SELL,32.1283,197.664,6.35
H-01217,2025-09-15T22:55:50Z,Binance,ETH,BUY,0.565914,3373.99,1.91
H-01218,2025-09-16T07:40:00Z,Binance,BTC,BUY,0.00719135,100035.42,0.72
H-01219,2025-09-16T17:24:22Z,Binance,CKB,SELL,550036.83,0.00693267,3.81
H-01220,2025-09-17T08:04:39Z,Binance,ETH,SELL,4.027279,3341.89,13.46
H-01221,2025-09-17T21:06:38Z,Binance,SOL,BUY,5.9950,165.389,0.99
H-01222,2025-09-17T23:23:59Z,Binance,BTC,BUY,0.01269606,110341.49,1.40
H-01223,2025-09-18T21:57:14Z,Coinbase,DOGE,BUY,8205.70,0.223450,1.83
H-01224,2025-09-20T09:57:49Z,Binance,SOL,SELL,1.2042,181.783,0.22
H-01225,2025-09-21T21:31:50Z,Binance,SOL,SELL,4.7908,207.769,1.00
H-01226,2025-09-22T21:40:25Z,Binance,SOL,BUY,8.6101,203.007,1.75
H-01227,2025-09-23T11:41:03Z,Binance,ETH,BUY,0.092661,4068.79,0.38
H-01228,2025-09-23T16:52:48Z,Coinbase,ETH,BUY,0.438627,3087.76,1.35
H-01229,2025-09-24T08:03:31Z,Coinbase,DOGE,BUY,7244.35,0.223344,1.62
H-01230,2025-09-24T11:43:09Z,Coinbase,CKB,BUY,115785.09,0.00563443,0.65
H-01231,2025-09-25T01:58:47Z,Binance,SOL,SELL,2.8361,167.309,0.47
H-01232,2025-09-25T02:56:43Z,Coinbase,SOL,SELL,1.4479,193.817,0.28
H-01233,2025-09-26T06:40:12Z,Binance,BTC,BUY,0.01903051,105591.50,2.01
H-01234,2025-09-27T21:56:45Z,Coinbase,SOL,BUY,7.3776,211.409,1.56
H-01235,2025-09-28T18:37:27Z,Coinbase,ETH,BUY,0.482072,3408.37,1.64
H-01236,2025-09-29T01:31:45Z,Coinbase,CKB,BUY,34501.81,0.00554970,0.19
H-01237,2025-09-29T09:38:06Z,Binance,CKB,BUY,295838.94,0.00639964,1.89
H-01238,2025-09-29T18:15:39Z,Binance,ETH,SELL,0.318447,3075.70,0.98
H-01239,2025-09-30T21:44:19Z,Binance,DOGE,BUY,2506.17,0.188836,0.47
H-01240,2025-10-01T02:38:15Z,Coinbase,ETH,SELL,0.412970,3460.80,1.43
H-01241,2025-10-01T05:48:26Z,Binance,SOL,BUY,5.4055,165.798,0.90
H-01242,2025-10-01T18:01:41Z,Binance,DOGE,BUY,4784.10,0.235154,1.13
H-01243,2025-10-02T09:25:01Z,Binance,ETH,SELL,0.156004,3972.34,0.62
H-01244,2025-10-02T21:23:34Z,Coinbase,ETH,SELL,0.012974,3715.74,0.05
H-01245,2025-10-03T04:56:58Z,Binance,BTC,BUY,0.00240483,113293.51,0.27
H-01246,2025-10-03T19:31:16Z,Binance,ETH,BUY,0.488158,3160.21,1.54
H-01247,2025-10-04T07:09:23Z,Binance,ETH,BUY,0.318981,3610.45,1.15
H-01248,2025-10-06T11:21:43Z,Binance,ETH,SELL,0.298238,3331.56,0.99
H-01249,2025-10-06T19:00:29Z,Coinbase,SOL,BUY,6.1800,207.242,1.28
H-01250,2025-10-07T09:03:17Z,Coinbase,CKB,BUY,203357.63,0.00617718,1.26
H-01251,2025-10-09T05:28:24Z,Coinbase,ETH,SELL,0.327737,3960.75,1.30
H-01252,2025-10-09T10:53:09Z,Coinbase,DOGE,SELL,12421.50,0.219760,2.73
H-01253,2025-10-10T13:16:50Z,Binance,CKB,SELL,128505.42,0.00654571,0.84
H-01254,2025-10-11T08:31:00Z,Coinbase,BTC,BUY,0.01549670,85608.22,1.33
H-01255,2025-10-11T08:50:58Z,Coinbase,CKB,BUY,325451.04,0.00725046,2.36
H-01256,2025-10-12T00:04:17Z,Coinbase,CKB,BUY,258341.82,0.00641191,1.66
H-01257,2025-10-12T16:19:50Z,Binance,BTC,BUY,0.00384217,115174.98,0.44
H-01258,2025-10-12T19:48:21Z,Coinbase,ETH,BUY,0.613820,3908.60,2.40
H-01259,2025-10-13T01:13:10Z,Coinbase,DOGE,SELL,36690.18,0.231519,8.49
H-01260,2025-10-13T02:16:10Z,Binance,CKB,SELL,459006.19,0.00689178,3.16
H-01261,2025-10-13T11:44:25Z,Coinbase,ETH,BUY,0.362672,3364.90,1.22
H-01262,2025-10-13T17:47:18Z,Binance,ETH,BUY,0.638816,3736.10,2.39
H-01263,2025-10-14T01:58:17Z,Coinbase,BTC,BUY,0.01532434,108607.18,1.66
H-01264,2025-10-14T15:12:53Z,Binance,DOGE,BUY,1360.17,0.249100,0.34
H-01265,2025-10-16T00:25:22Z,Coinbase,CKB,BUY,198730.21,0.00580258,1.15
H-01266,2025-10-17T10:16:21Z,Binance,DOGE,BUY,5426.46,0.205895,1.12
H-01267,2025-10-18T02:24:59Z,Binance,BTC,SELL,0.10624968,104822.64,11.14
H-01268,2025-10-19T16:58:02Z,Coinbase,CKB,SELL,125352.88,0.00685077,0.86
H-01269,2025-10-22T04:53:06Z,Binance,DOGE,BUY,3872.72,0.213700,0.83
H-01270,2025-10-24T02:53:11Z,Binance,SOL,BUY,2.7189,171.278,0.47
H-01271,2025-10-24T20:04:33Z,Binance,CKB,SELL,362871.39,0.00661715,2.40
H-01272,2025-10-24T20:32:16Z,Binance,SOL,BUY,10.1508,216.563,2.20
H-01273,2025-10-26T13:41:25Z,Binance,ETH,SELL,1.909437,3194.86,6.10
H-01274,2025-10-28T05:19:00Z,Binance,DOGE,BUY,6370.57,0.202526,1.29
H-01275,2025-10-28T17:06:14Z,Binance,BTC,BUY,0.02539647,94294.69,2.39
H-01276,2025-10-28T21:09:37Z,Coinbase,BTC,SELL,0.01475608,92631.26,1.37
H-01277,2025-10-29T00:28:21Z,Coinbase,CKB,BUY,146001.46,0.00645213,0.94
H-01278,2025-10-29T07:27:37Z,Coinbase,SOL,BUY,9.4877,218.133,2.07
H-01279,2025-10-29T09:58:57Z,Binance,CKB,BUY,363262.52,0.00672232,2.44
H-01280,2025-10-30T01:01:24Z,Binance,BTC,BUY,0.01787670,100187.62,1.79
H-01281,2025-10-30T07:49:38Z,Coinbase,BTC,SELL,0.01447316,104621.89,1.51
H-01282,2025-10-31T22:58:18Z,Coinbase,CKB,BUY,251675.09,0.00674822,1.70
H-01283,2025-11-01T20:22:51Z,Coinbase,ETH,BUY,0.528078,3123.54,1.65
H-01284,2025-11-02T00:03:18Z,Coinbase,BTC,BUY,0.02082281,105776.85,2.20
H-01285,2025-11-02T06:02:59Z,Binance,CKB,BUY,214741.22,0.00600099,1.29
H-01286,2025-11-02T19:30:02Z,Binance,SOL,BUY,12.5649,186.152,2.34
H-01287,2025-11-03T00:41:15Z,Binance,CKB,SELL,514061.56,0.00612209,3.15
H-01288,2025-11-03T17:30:46Z,Coinbase,ETH,BUY,0.096561,3672.91,0.35
H-01289,2025-11-04T02:48:54Z,Binance,ETH,BUY,0.582104,4113.30,2.39
H-01290,2025-11-05T13:56:43Z,Binance,ETH,BUY,0.571249,3361.31,1.92
H-01291,2025-11-06T04:59:59Z,Coinbase,BTC,SELL,0.01922288,99982.37,1.92
H-01292,2025-11-07T17:20:02Z,Binance,ETH,BUY,0.436702,3927.03,1.71
H-01293,2025-11-11T12:50:42Z,Coinbase,ETH,BUY,0.393731,4162.33,1.64
H-01294,2025-11-12T04:03:33Z,Coinbase,ETH,BUY,0.467385,4174.06,1.95
H-01295,2025-11-12T09:10:41Z,Coinbase,CKB,BUY,257142.29,0.00737325,1.90
H-01296,2025-11-12T18:52:36Z,Binance,ETH,SELL,3.075810,3390.26,10.43
H-01297,2025-11-15T04:33:26Z,Coinbase,BTC,SELL,0.00732851,104810.45,0.77
H-01298,2025-11-16T16:18:26Z,Binance,BTC,SELL,0.00403827,105441.69,0.43
H-01299,2025-11-16T20:05:15Z,Coinbase,DOGE,SELL,17029.92,0.233800,3.98
H-01300,2025-11-17T23:42:58Z,Coinbase,SOL,BUY,13.7814,171.666,2.37
H-01301,2025-11-18T04:12:59Z,Binance,CKB,BUY,138465.99,0.00589295,0.82
H-01302,2025-11-18T10:22:52Z,Binance,DOGE,BUY,6304.73,0.211046,1.33
H-01303,2025-11-18T16:28:37Z,Binance,SOL,BUY,8.1958,220.886,1.81
H-01304,2025-11-20T03:56:17Z,Binance,CKB,SELL,214001.67,0.00618569,1.32
H-01305,2025-11-20T12:30:01Z,Binance,ETH,BUY,0.069446,3938.73,0.27
H-01306,2025-11-20T17:34:36Z,Binance,CKB,BUY,120957.46,0.00705115,0.85
H-01307,2025-11-20T22:29:43Z,Coinbase,BTC,BUY,0.00902909,104430.61,0.94
H-01308,2025-11-21T05:04:20Z,Coinbase,CKB,SELL,221341.20,0.00638709,1.41
H-01309,2025-11-22T15:25:15Z,Binance,BTC,BUY,0.02092538,91650.73,1.92
H-01310,2025-11-23T05:28:23Z,Binance,SOL,SELL,19.6896,190.339,3.75
H-01311,2025-11-24T00:55:03Z,Binance,ETH,BUY,0.559918,3408.89,1.91
H-01312,2025-11-24T04:47:40Z,Binance,SOL,BUY,7.2957,205.993,1.50
H-01313,2025-11-26T23:51:05Z,Binance,CKB,BUY,153358.86,0.00752295,1.15
H-01314,2025-11-27T08:52:51Z,Binance,BTC,BUY,0.01277697,98897.29,1.26
H-01315,2025-11-27T12:55:40Z,Coinbase,DOGE,BUY,6586.35,0.234496,1.54
H-01316,2025-11-27T16:53:26Z,Binance,ETH,BUY,0.223006,3210.72,0.72
H-01317,2025-11-29T14:52:31Z,Binance,CKB,BUY,344914.05,0.00718798,2.48
H-01318,2025-11-29T16:46:01Z,Binance,CKB,SELL,396384.41,0.00736570,2.92
H-01319,2025-11-30T09:17:29Z,Binance,BTC,BUY,0.01434392,90607.29,1.30
H-01320,2025-11-30T16:53:02Z,Binance,BTC,BUY,0.02323952,106296.11,2.47
H-01321,2025-11-30T17:20:01Z,Coinbase,DOGE,BUY,6333.54,0.203338,1.29
H-01322,2025-12-01T22:47:13Z,Binance,SOL,SELL,33.7355,198.030,6.68
H-01323,2025-12-02T13:23:25Z,Coinbase,CKB,BUY,26995.78,0.00727536,0.20
H-01324,2025-12-03T19:26:12Z,Binance,BTC,BUY,0.01459984,104391.26,1.52
H-01325,2025-12-04T07:21:18Z,Coinbase,ETH,SELL,0.161924,4271.98,0.69
H-01326,2025-12-04T16:55:58Z,Binance,SOL,SELL,12.9850,172.254,2.24
H-01327,2025-12-06T09:13:25Z,Binance,BTC,SELL,0.03090079,118943.13,3.68
H-01328,2025-12-06T11:23:17Z,Coinbase,ETH,BUY,0.672605,3528.97,2.37
H-01329,2025-12-09T05:44:43Z,Coinbase,DOGE,BUY,6773.97,0.222339,1.51
H-01330,2025-12-10T11:49:53Z,Binance,DOGE,SELL,5682.00,0.228848,1.30
H-01331,2025-12-11T06:06:17Z,Binance,ETH,BUY,0.595321,3538.72,2.11
H-01332,2025-12-11T07:50:17Z,Binance,DOGE,BUY,2084.64,0.216803,0.45
H-01333,2025-12-12T02:29:22Z,Coinbase,DOGE,BUY,4990.49,0.209837,1.05
H-01334,2025-12-12T09:42:23Z,Binance,CKB,BUY,127613.34,0.00585614,0.75
H-01335,2025-12-13T01:34:30Z,Coinbase,DOGE,SELL,11580.83,0.206484,2.39
H-01336,2025-12-13T08:19:48Z,Coinbase,DOGE,BUY,8755.34,0.237363,2.08
H-01337,2025-12-13T12:02:01Z,Coinbase,ETH,SELL,0.438183,3562.60,1.56
H-01338,2025-12-14T22:50:05Z,Coinbase,BTC,BUY,0.01665298,105527.75,1.76
H-01339,2025-12-15T17:18:29Z,Binance,BTC,SELL,0.01808311,100287.38,1.81
H-01340,2025-12-16T13:44:29Z,Binance,BTC,SELL,0.06686088,100791.55,6.74
H-01341,2025-12-16T21:30:15Z,Coinbase,ETH,BUY,0.579621,3808.44,2.21
H-01342,2025-12-16T22:48:30Z,Coinbase,BTC,BUY,0.01701105,105582.60,1.80
H-01343,2025-12-17T22:50:31Z,Binance,DOGE,SELL,11691.96,0.211713,2.48
H-01344,2025-12-18T13:21:40Z,Coinbase,SOL,BUY,8.1471,213.925,1.74
H-01345,2025-12-18T13:45:49Z,Binance,CKB,BUY,109887.25,0.00690520,0.76
H-01346,2025-12-19T07:33:32Z,Coinbase,ETH,SELL,0.881073,3378.55,2.98
H-01347,2025-12-19T10:01:26Z,Coinbase,ETH,BUY,0.284156,3986.80,1.13
H-01348,2025-12-20T04:55:13Z,Binance,SOL,SELL,16.6807,213.700,3.56
H-01349,2025-12-21T16:47:16Z,Binance,SOL,SELL,6.5541,204.311,1.34
H-01350,2025-12-22T12:10:21Z,Coinbase,BTC,SELL,0.01701105,112287.70,1.91
H-01351,2025-12-22T20:28:35Z,Binance,DOGE,SELL,5645.58,0.257420,1.45
H-01352,2025-12-24T11:26:37Z,Binance,CKB,BUY,261142.29,0.00673976,1.76
H-01353,2025-12-24T15:15:17Z,Binance,CKB,BUY,103611.25,0.00576127,0.60
H-01354,2025-12-25T09:28:44Z,Binance,CKB,SELL,938101.98,0.00715823,6.72
H-01355,2025-12-27T16:53:09Z,Binance,DOGE,BUY,2424.67,0.225206,0.55
H-01356,2025-12-28T18:00:49Z,Binance,ETH,BUY,0.639040,3321.56,2.12
H-01357,2025-12-29T09:00:19Z,Coinbase,CKB,BUY,81504.78,0.00675589,0.55
H-01358,2025-12-29T19:19:38Z,Coinbase,ETH,BUY,0.513162,4188.40,2.15
H-01359,2025-12-30T01:19:28Z,Coinbase,SOL,SELL,1.7769,196.358,0.35
H-01360,2025-12-31T22:09:44Z,Coinbase,DOGE,BUY,926.56,0.251746,0.23
H-01361,2026-01-01T01:34:21Z,Coinbase,BTC,BUY,0.01579106,101101.29,1.60
H-01362,2026-01-01T02:13:51Z,Binance,SOL,BUY,0.8580,188.948,0.16
H-01363,2026-01-01T04:22:02Z,Binance,CKB,BUY,59887.73,0.00648119,0.39
H-01364,2026-01-01T16:30:37Z,Coinbase,DOGE,SELL,1881.27,0.230431,0.43
H-01365,2026-01-03T13:24:03Z,Coinbase,ETH,SELL,0.977642,3787.09,3.70
H-01366,2026-01-04T11:39:59Z,Binance,BTC,BUY,0.01393394,121448.58,1.69
H-01367,2026-01-04T13:12:36Z,Binance,SOL,BUY,0.7693,212.718,0.16
H-01368,2026-01-04T13:26:52Z,Binance,BTC,SELL,0.01636358,96043.05,1.57
H-01369,2026-01-04T23:07:43Z,Binance,ETH,BUY,0.554418,4338.41,2.41
H-01370,2026-01-05T10:48:36Z,Binance,CKB,BUY,194098.12,0.00677278,1.31
H-01371,2026-01-07T02:02:03Z,Coinbase,SOL,SELL,2.7489,213.294,0.59
H-01372,2026-01-07T11:10:29Z,Binance,ETH,SELL,0.781156,3381.60,2.64
H-01373,2026-01-07T21:01:48Z,Binance,BTC,BUY,0.00853317,111802.73,0.95
H-01374,2026-01-08T01:43:25Z,Binance,CKB,SELL,420105.72,0.00676576,2.84
H-01375,2026-01-10T02:35:10Z,Coinbase,ETH,SELL,0.628399,3584.45,2.25
H-01376,2026-01-10T22:00:15Z,Binance,ETH,SELL,0.333490,3808.21,1.27
H-01377,2026-01-12T01:11:41Z,Binance,DOGE,SELL,2060.98,0.239867,0.49
H-01378,2026-01-12T04:01:01Z,Coinbase,ETH,SELL,0.488826,3756.33,1.84
H-01379,2026-01-12T09:15:29Z,Coinbase,DOGE,SELL,2254.14,0.217572,0.49
H-01380,2026-01-13T04:31:28Z,Coinbase,BTC,SELL,0.00676624,100226.04,0.68
H-01381,2026-01-14T03:36:55Z,Coinbase,BTC,BUY,0.00156958,96369.41,0.15
H-01382,2026-01-16T04:38:52Z,Binance,ETH,BUY,0.224370,3602.87,0.81
H-01383,2026-01-16T15:21:22Z,Binance,CKB,SELL,90184.48,0.00619565,0.56
H-01384,2026-01-17T12:35:10Z,Coinbase,DOGE,SELL,2066.69,0.250525,0.52
H-01385,2026-01-18T11:44:10Z,Binance,ETH,SELL,0.037076,4030.20,0.15
H-01386,2026-01-18T13:41:13Z,Binance,BTC,BUY,0.02092552,109608.51,2.29
H-01387,2026-01-18T16:39:27Z,Coinbase,ETH,SELL,0.050841,4093.67,0.21
H-01388,2026-01-19T00:04:08Z,Coinbase,ETH,SELL,0.062195,3896.44,0.24
H-01389,2026-01-19T21:17:36Z,Binance,SOL,BUY,9.3255,196.848,1.84
H-01390,2026-01-20T04:22:28Z,Binance,CKB,BUY,349517.86,0.00669102,2.34
H-01391,2026-01-20T07:49:14Z,Binance,ETH,SELL,0.074258,3975.61,0.30
H-01392,2026-01-20T22:32:44Z,Binance,ETH,BUY,0.261790,4141.15,1.08
H-01393,2026-01-21T22:00:54Z,Coinbase,ETH,BUY,0.355132,3792.40,1.35
H-01394,2026-01-22T02:41:25Z,Binance,CKB,SELL,343328.20,0.00708669,2.43
H-01395,2026-01-22T05:41:00Z,Coinbase,DOGE,BUY,7907.85,0.229294,1.81
H-01396,2026-01-22T15:18:11Z,Coinbase,ETH,SELL,0.226276,3630.10,0.82
H-01397,2026-01-23T04:21:03Z,Binance,BTC,SELL,0.03762345,111627.16,4.20
H-01398,2026-01-24T06:54:16Z,Coinbase,ETH,SELL,0.162642,4438.63,0.72
H-01399,2026-01-24T13:48:34Z,Binance,SOL,BUY,10.3040,175.449,1.81
H-01400,2026-01-24T22:25:21Z,Binance,CKB,BUY,109484.74,0.00769974,0.84
H-01401,2026-01-25T12:52:39Z,Binance,SOL,SELL,8.3759,183.741,1.54
H-01402,2026-01-25T12:55:26Z,Binance,CKB,BUY,96760.65,0.00780029,0.75
H-01403,2026-01-26T00:06:46Z,Coinbase,CKB,BUY,123963.97,0.00630558,0.78
H-01404,2026-01-26T06:15:53Z,Binance,ETH,BUY,0.489228,3812.25,1.87
H-01405,2026-01-26T10:13:25Z,Coinbase,CKB,SELL,165994.22,0.00604504,1.00
H-01406,2026-01-26T20:34:32Z,Binance,ETH,SELL,0.213089,4047.99,0.86
H-01407,2026-01-27T22:21:57Z,Coinbase,BTC,BUY,0.01200494,95962.85,1.15
H-01408,2026-01-30T21:37:26Z,Binance,CKB,BUY,228454.87,0.00607529,1.39
H-01409,2026-01-30T23:34:10Z,Binance,DOGE,SELL,10224.69,0.205600,2.10
H-01410,2026-01-31T01:04:47Z,Binance,ETH,SELL,0.053816,3592.99,0.19
H-01411,2026-02-01T01:06:06Z,Binance,BTC,BUY,0.01900066,109096.24,2.07
H-01412,2026-02-01T11:44:41Z,Binance,ETH,BUY,0.557888,3468.85,1.94
H-01413,2026-02-01T23:52:18Z,Binance,SOL,SELL,5.9338,191.389,1.14
H-01414,2026-02-03T01:24:57Z,Binance,BTC,SELL,0.01606839,118374.23,1.90
H-01415,2026-02-03T05:17:57Z,Binance,BTC,BUY,0.00170286,121209.26,0.21
H-01416,2026-02-03T23:14:05Z,Coinbase,SOL,BUY,3.2234,211.213,0.68
H-01417,2026-02-04T09:11:38Z,Binance,BTC,SELL,0.00400871,107683.12,0.43
H-01418,2026-02-04T15:56:52Z,Binance,DOGE,BUY,4478.76,0.222642,1.00
H-01419,2026-02-05T00:23:17Z,Binance,BTC,BUY,0.00510398,111375.63,0.57
H-01420,2026-02-05T01:56:29Z,Binance,CKB,SELL,251217.89,0.00619850,1.56
H-01421,2026-02-05T13:32:16Z,Binance,SOL,BUY,7.5037,227.229,1.71
H-01422,2026-02-05T18:50:34Z,Binance,BTC,BUY,0.02044353,119764.85,2.45
H-01423,2026-02-07T10:18:17Z,Coinbase,SOL,BUY,6.6333,180.866,1.20
H-01424,2026-02-07T10:25:35Z,Binance,BTC,BUY,0.01207661,95599.24,1.15
H-01425,2026-02-08T08:28:26Z,Coinbase,BTC,BUY,0.00438883,102466.73,0.45
H-01426,2026-02-08T10:40:54Z,Coinbase,SOL,BUY,6.3414,202.009,1.28
H-01427,2026-02-09T03:38:26Z,Coinbase,ETH,SELL,0.351414,4262.43,1.50
H-01428,2026-02-09T04:51:36Z,Binance,DOGE,SELL,1627.91,0.237536,0.39
H-01429,2026-02-10T00:50:59Z,Binance,BTC,BUY,0.00157180,99717.09,0.16
H-01430,2026-02-11T11:39:54Z,Binance,SOL,BUY,11.6361,206.288,2.40
H-01431,2026-02-11T13:52:10Z,Binance,SOL,BUY,11.0452,194.286,2.15
H-01432,2026-02-11T15:41:11Z,Coinbase,SOL,BUY,10.5458,200.349,2.11
H-01433,2026-02-12T07:43:49Z,Binance,ETH,BUY,0.189538,3575.96,0.68
H-01434,2026-02-12T21:44:54Z,Coinbase,ETH,BUY,0.056164,3773.16,0.21
H-01435,2026-02-13T13:12:32Z,Binance,BTC,SELL,0.03008903,115114.28,3.46
H-01436,2026-02-14T15:10:33Z,Binance,ETH,SELL,0.457439,3762.76,1.72
H-01437,2026-02-15T05:11:07Z,Coinbase,ETH,BUY,0.123296,3887.10,0.48
H-01438,2026-02-16T04:14:35Z,Binance,CKB,BUY,138898.75,0.00678726,0.94
H-01439,2026-02-16T05:20:13Z,Binance,SOL,BUY,1.6202,179.613,0.29
H-01440,2026-02-16T15:09:53Z,Coinbase,DOGE,BUY,5101.52,0.211999,1.08
H-01441,2026-02-16T20:53:25Z,Coinbase,DOGE,BUY,3012.95,0.251059,0.76
H-01442,2026-02-19T00:14:40Z,Coinbase,ETH,BUY,0.134961,3841.72,0.52
H-01443,2026-02-19T14:16:17Z,Binance,ETH,SELL,0.359575,4220.04,1.52
H-01444,2026-02-20T18:48:13Z,Coinbase,CKB,BUY,242470.68,0.00694453,1.68
H-01445,2026-02-21T02:10:42Z,Coinbase,ETH,BUY,0.299923,3410.79,1.02
H-01446,2026-02-21T16:07:03Z,Coinbase,BTC,BUY,0.01042526,96146.13,1.00
H-01447,2026-02-23T00:00:16Z,Coinbase,BTC,SELL,0.00385585,100649.80,0.39
H-01448,2026-02-23T03:21:36Z,Binance,ETH,SELL,0.378691,4002.76,1.52
H-01449,2026-02-23T13:17:21Z,Coinbase,DOGE,SELL,10965.32,0.271644,2.98
H-01450,2026-02-25T05:06:11Z,Binance,BTC,BUY,0.01532068,125088.90,1.92
H-01451,2026-02-25T20:30:14Z,Binance,SOL,BUY,8.4346,219.970,1.86
H-01452,2026-02-26T23:01:33Z,Coinbase,SOL,SELL,13.2006,198.962,2.63
H-01453,2026-02-27T04:15:55Z,Binance,CKB,SELL,346924.02,0.00720091,2.50
H-01454,2026-02-27T12:16:09Z,Binance,ETH,BUY,0.464529,4407.84,2.05
H-01455,2026-03-01T04:00:47Z,Coinbase,DOGE,BUY,7792.31,0.239017,1.86
H-01456,2026-03-01T08:27:29Z,Coinbase,CKB,SELL,220637.69,0.00762996,1.68
H-01457,2026-03-01T19:34:07Z,Coinbase,ETH,SELL,0.301939,3611.89,1.09
H-01458,2026-03-02T08:44:56Z,Binance,BTC,BUY,0.00405333,119694.95,0.49
H-01459,2026-03-02T23:53:25Z,Binance,CKB,BUY,143598.24,0.00617862,0.89
H-01460,2026-03-03T19:34:02Z,Coinbase,BTC,SELL,0.02530471,102524.68,2.59
H-01461,2026-03-03T23:45:02Z,Binance,CKB,BUY,241415.70,0.00804999,1.94
H-01462,2026-03-04T04:25:18Z,Binance,BTC,SELL,0.00815063,125325.48,1.02
H-01463,2026-03-05T00:32:14Z,Coinbase,CKB,BUY,315776.18,0.00676227,2.14
H-01464,2026-03-05T19:46:35Z,Binance,BTC,SELL,0.00821446,115905.47,0.95
H-01465,2026-03-06T21:37:07Z,Coinbase,ETH,SELL,0.427568,4207.64,1.80
H-01466,2026-03-07T16:07:46Z,Binance,ETH,BUY,0.531790,4055.17,2.16
H-01467,2026-03-08T03:09:44Z,Coinbase,CKB,SELL,433567.13,0.00784924,3.40
H-01468,2026-03-08T07:31:42Z,Coinbase,BTC,BUY,0.01939750,96387.61,1.87
H-01469,2026-03-08T08:45:11Z,Coinbase,CKB,SELL,255995.46,0.00642174,1.64
H-01470,2026-03-08T19:46:56Z,Coinbase,BTC,SELL,0.01251847,102777.07,1.29
H-01471,2026-03-08T19:58:17Z,Coinbase,DOGE,SELL,2187.66,0.205358,0.45
